CURIE,Label,Domain,Definition,subPropertyOf,Range,inverseOf
kamkt:P90065,je korporativno tijelo kojem je djelo posvećeno,kamkt:C10009,Povezuje korporativno tijelo kojem je djelo formalno ili neformalno posvećeno s tim djelom.,kamkt:P90063,kamd:C10002,kamd:P20254
kamkt:P90066,je akademska ustanova,kamkt:C10009,Povezuje korporativno tijelo koje je odobrilo završni rad ili disertaciju na temelju koje se dodijeljuje akademski stupanj s tim djelom.,kamkt:P90063,kamd:C10002,kamd:P20258
kamkt:P90068,je izdavač,kamkt:C10009,"Povezuje korporativno tijelo koje u vlastito ime pokreće, organizira i financijski podupire izdavanje djela (najčešće serijske jedinice građe) s tim djelom.",kamkt:P90063,kamd:C10002,kamd:P20264
kamkt:P90070,je naručitelj,kamkt:C10009,Povezuje korporativno tijelo  koje je naručilo i platilo stvaranje djela s tim djelom.,kamkt:P90063,kamd:C10002,kamd:P20271
kamkt:P90072,je osnivač,kamkt:C10009,"Povezuje korporativno tijelo koje je pokrenulo izdavanje neomeđene jedinice građe (časopisa, novina, bloga, nakladničke cjeline itd.); izdavanje može i ne mora sâm organizirati i/ili financijski podupirati s tim djelom.",kamkt:P90063,kamd:C10002,kamd:P20278
kamkt:P90073,je pokrovitelj,kamkt:C10009,"Povezuje korporativno tijelo koje je financijski podržalo (ali nije nužno samo naručilo, pokrenulo ili utemeljilo) stvaranje djela ili organizirani događaj (istraživanje, konferenciju, izložbu itd.) koji je doveo do nastanka djela s tim djelom.",kamkt:P90063,kamd:C10002,kamd:P20282
kamkt:P90074,je savjetnik,kamkt:C10009,Povezuje korporativno tijelo koje je sudjelovalo u stvaranju djela svojim stručnim znanjem ili iskustvom u određenom području djelovanja s tim djelom.,kamkt:P90063,kamd:C10002,kamd:P20288
kamkt:P90075,je cenzor,kamkt:C10009,"Povezuje korporativno tijelo koje je izmijenilo izvorni sadržaj jedinice građe (tekst, kompoziciju, slijed sekvenci itd.) kako bi bio u skladu s određenim političkim ili religijskim svjetonazorom s izrazom tog djela.",kamkt:P90011,kami:C10003,kami:P30040
kamkt:P90076,je citirani autor,kamkt:C10009,Povezuje korporativno tijelo čije se djelo navodi ili citira u sadržaju jedinice građe s izrazom tog djela.,kamkt:P90011,kami:C10003,kami:P30045
kamkt:P90077,je glazbeni aranžer,kamkt:C10009,Povezuje korporativno tijelo koje je na temelju osnovne zamisli skladatelja razradilo instrumentalne i/ili vokalne dionice glazbenog djela za određeni izvođački sastav ili preradilo glazbeno djelo drugog skladatelja za drugi izvođački sastav ili tonalitet s izrazom tog djela.,kamkt:P90011,kami:C10003,kami:P30050
kamkt:P90078,je izvođač,kamkt:C10009,Povezuje korporativno tijelo koje nastupa u izvedbi djela s izrazom tog djela.,kamkt:P90011,kami:C10003,kami:P30055
kamkt:P90079,je glazbenik,kamkt:C10009,"Povezuje korporativno tijelo koje izvodi instrumentalno, vokalno ili vokalno-instrumentalno glazbeno djelo s izrazom tog djela.",kamkt:P90078,kami:C10003,kami:P30060
kamkt:P90082,je instrumentalist,kamkt:C10009,Povezuje korporativno tijelo koje svira glazbeni instrument u izvedbi glazbenog djela s izrazom tog djela.,kamkt:P90078,kami:C10003,kami:P30069
kamkt:P90083,je pjevač,kamkt:C10009,Povezuje korporativno tijelo koje izvodi vokalno glazbeno djelo ili vokalnu dionicu glazbenog djela s izrazom tog djela.,kamkt:P90078,kami:C10003,kami:P30074
kamkt:P90085,je glumac,kamkt:C10009,"Povezuje korporativno tijelo koje tumači ulogu u dramskoj ili glazbeno-scenskoj predstavi, filmu ili drugom obliku izvedbene umjetnosti s izrazom tog djela.",kamkt:P90078,kami:C10003,kami:P30081
kamkt:P90093,je plesač,kamkt:C10009,Povezuje korporativno tijelo koje pleše u glazbeno-scenskoj predstavi ili drugom obliku izvedbene umjetnosti s izrazom tog djela.,kamkt:P90078,kami:C10003,kami:P30100
kamkt:P90100,je suradnik u realizaciji izraza,kamkt:C10009,Povezuje korporativno tijelo koje je sudjelovalo u realizaciji djela stručnim doprinosom u određenom području djelovanja s izrazom tog djela.,kamkt:P90011,kami:C10003,kami:P30117
kamkt:P90101,je animator,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za stvaranje privida kretanja niza statičnih slika ili predmeta u filmu, videu, računalnoj igri ili sl. s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30122
kamkt:P90102,je autor računalnih vizualizacija,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za stvaranje računalnih vizualizacija koje  prikazuju građevinu, tehničku tvorevinu ili drugi objekt u stanju dovršenosti s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30127
kamkt:P90103,je direktor fotografije,kamkt:C10009,"Povezuje korporativno tijelo koje koordinira i nadzire snimanje scena u filmu, videu, televizijskom programu ili drugom obliku pokretnih slika s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30132
kamkt:P90104,je dizajner interijera,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za odabir, dizajn i raspored elemenata interijera građevine s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30137
kamkt:P90105,je inženjer zvuka,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za tehničke aspekte proizvodnje zvuka tijekom snimanja, miksanja i izvedbe glazbenih i zvučnih sadržaja s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30142
kamkt:P90106,je kolorist,kamkt:C10009,"Povezuje korporativno tijelo koje kolorira crteže, grafike, fotografije i druge izraze likovnih djela drugih umjetnika s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30147
kamkt:P90107,je kostimograf,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za dizajn i izradu kostima za film, televizijski program, kazališnu predstavu ili drugi oblik izvedbene umjetnosti s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30152
kamkt:P90108,je majstor rasvjete,kamkt:C10009,"Povezuje korporativno tijelo koje oblikuje elemente rasvjete za potrebe snimanja filma ili televizijskog programa, dramske ili glazbeno-scenske izvedbe itd. s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30157
kamkt:P90109,je majstor specijalnih efekata,kamkt:C10009,Povezuje korporativno tijelo koje oblikuje specijalne slikovne i zvučne efekte tijekom snimanja ili u post-produkciji filma i drugih oblika u audiovizualnom mediju s izrazom tog djela.,kamkt:P90100,kami:C10003,kami:P30162
kamkt:P90110,je masker,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za dizajn i izradu maski i drugih prostetičkih pomagala za film, televizijski program, kazališnu predstavu ili drugi oblik izvedbene umjetnosti s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30167
kamkt:P90111,je montažer,kamkt:C10009,"Povezuje korporativno tijelo koje odabire i uređuje snimljeni slikovni ili zvučni materijal i povezuje ga u cjelinu, uključujući sinkronizaciju slike i zvuka, montažu zvuka, posebne efekte itd. s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30172
kamkt:P90112,je pisac dijaloga,kamkt:C10009,"Povezuje korporativno tijelo koje piše dijaloge likova u skladu sa sinopsisom ili scenarijem radijskog ili televizijskog programa, stripa, video igre ili drugog narativnog djela iskazanog u slikovnom obliku s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30177
kamkt:P90113,je programer-suradnik,kamkt:C10009,"Povezuje korporativno tijelo koje programira kôd za neki interaktivni multimedijski sadržaj (video igru, elektroničku knjigu itd.) s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30182
kamkt:P90114,je redatelj sinkronizacije,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za nadzor nad sinkronizacijom jezika filma, televizijskog programa, djela videoumjetnosti i sl. na drugi jezik s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30187
kamkt:P90115,je scenarist filma,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za originalni ili adaptirani filmski scenarij, uključujući specifikaciju tijeka radnje, ambijenata, likova, njihovih postupaka i dijaloga s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30192
kamkt:P90116,je scenograf,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za dizajn i izradu elemenata ambijenta u filmu, televizijskom programu, kazališnoj predstavi ili drugom obliku izvedbene umjetnosti s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30197
kamkt:P90117,je skladatelj glazbe,kamkt:C10009,"Povezuje korporativno tijelo koje je skladalo popratnu glazbu za film, televizijski program, kazališnu predstavu, video igru itd. s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30202
kamkt:P90118,je snimatelj,kamkt:C10009,"POvezuje korporativno tijelo koje kamerom snima film, video ili drugu vrstu pokretnih slika s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30207
kamkt:P90119,je statičar,kamkt:C10009,Povezuje korporativno tijelo odgovorno za izračun nosivosti građevne konstrukcije s izrazom tog djela.,kamkt:P90100,kami:C10003,kami:P30212
kamkt:P90120,je šminker,kamkt:C10009,"Povezuje korporativno tijelo koje šminka izvođače za potrebe snimanja filma, televizijskog programa, kazališne predstave ili drugog oblika izvedbene umjetnosti s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30217
kamkt:P90121,je tehnički crtač,kamkt:C10009,"Povezuje korporativno tijelo odgovorno za izradu detaljnih tehničkih crteža koji  prikazuju građevinu, tehničku tvorevinu ili drugi objekt u stanju dovršenosti s izrazom tog djela.",kamkt:P90100,kami:C10003,kami:P30222
kamkt:P90122,je tonski snimatelj,kamkt:C10009,Povezuje korporativno tijelo koje snima zvučne sadržaje u studijskom prostoru ili na terenu ili sudjeluje u tonskoj realizaciji radijskoga ili televizijskog programa s izrazom tog djela.,kamkt:P90100,kami:C10003,kami:P30227
kamkt:P90125,je izrađivač,kamkt:C10009,Povezuje korporativno tijelo koje je sudjelovalo u procesu ručne ili manufakturne izrade pojavnog oblika ili njegovih dijelova s tim pojavnim oblikom.,kamkt:P90012,kampo:C10004,kampo:P40103
kamkt:P90126,je bojadisar,kamkt:C10009,"Povezuje korporativno tijelo koje je obojilo tekstil od kojega se sastoji odjevni, uporabni ili neki drugi predmet s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40108
kamkt:P90127,je bravar,kamkt:C10009,"Povezuje korporativno tijelo koje je izradilo metalne konstrukcijske ili ukrasne elemente na građevini ili dijelovima građevine, uključujući metalne ograde, namještaj, kvake itd. s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40113
kamkt:P90128,je brusač,kamkt:C10009,Povezuje korporativno tijelo koje je obradilo površinu dragog kamena s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40118
kamkt:P90129,je cizeler,kamkt:C10009,Povezuje korporativno tijelo koje je obradilo metalni predmet tehnikom cizeliranja s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40123
kamkt:P90130,je emajler,kamkt:C10009,"Povezuje korporativno tijelo koje je nanijelo emajl na površinu metalnog, keramičkog ili staklenog predmeta s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40128
kamkt:P90131,je intarzist,kamkt:C10009,"Povezuje korporativno tijelo koje je ukrasilo drveni predmet umecima od metala, drva, slonovače ili drugih materijala s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40133
kamkt:P90132,je kalupar,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo kalup za oblikovanje keramike i stakla ili lijevanje rastaljenog metala i/ili izradio predmet iz kalupa s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40138
kamkt:P90133,je keramičar,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo predmet ili dio predmeta od keramike s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40143
kamkt:P90134,je klesar,kamkt:C10009,"Povezuje korporativno tijelo koje je ugradilo, oblikovalo i/ili ukrasilo kameni predmet, uključujući dijelove arhitekonske plastike s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40148
kamkt:P90135,je kovač,kamkt:C10009,Povezuje korporativno tijelo koje je iskovalo uporabni predmet ili dio predmeta od željeza s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40153
kamkt:P90136,je kovinopojasar,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo metalni predmet ili dio predmeta tehnikom tiještenja s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40158
kamkt:P90137,je krojač,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo odjevni ili drugi predmet ili dio predmeta od tekstila s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40163
kamkt:P90138,je lakirer,kamkt:C10009,"Povezuje korporativno tijelo koje je nanijelo sloj laka na površinu namještaja ili drugog predmeta, uključujući izradu raznih motiva s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40168
kamkt:P90139,je ljevač,kamkt:C10009,"Povezuje korporativno tijelo koje je oblikovalo predmet lijevanjem tekućeg metala, stakla ili drugog materijala u kalup s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40173
kamkt:P90140,je modeler,kamkt:C10009,Povezuje korporativno tijelo koje je oblikovalo predmet modeliranjem pripremljene smjese s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40178
kamkt:P90141,je pisar,kamkt:C10009,Povezuje korporativno tijelo koje je ispisalo ili prepisalo tekst rukopisa s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40183
kamkt:P90142,je pozlatar,kamkt:C10009,"Povezuje korporativno tijelo koje je nanijelo pozlatu na predmet od drva, metala, keramike, porculana, stakla, kože ili drugog materijala s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40188
kamkt:P90143,je rezbar,kamkt:C10009,Povezuje korporativno tijelo koje je oblikovalo ili ukrasilo predmet ili dio drvenog predmeta urezivanjem raznih oblika s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40193
kamkt:P90144,je staklopuhač,kamkt:C10009,"Povezuje korporativno tijelo koje je oblikovalo stakleni predmet upuhivanjem zraka u masu rastaljenog stakla, uključujući dodatno oblikovanje hvataljkama, škarama i valjanjem s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40198
kamkt:P90145,je stolar,kamkt:C10009,"Povezuje korporativno tijelo koje je izradilo drveni predmet ili građevni element, uključujući namještaj, oplate, obloge i građevnu stolariju s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40203
kamkt:P90146,je tapetar,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo tekstilne presvlake za namještaj s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40208
kamkt:P90147,je tkalac,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo tekstil ili drugi materijal tehnikom prepletanja niti s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40213
kamkt:P90148,je uokvirivač,kamkt:C10009,"Povezuje korporativno tijelo koje je izradilo ili ukrasilo okvir za sliku, ogledalo ili drugi predmet s tim pojavnim oblikom.",kamkt:P90125,kampo:C10004,kampo:P40218
kamkt:P90149,je urar,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo satni mehanizam s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40223
kamkt:P90150,je vizažist,kamkt:C10009,Povezuje korporativno tijelo koje je izradilo predmet ili dio predmeta tehnikom vitraja s tim pojavnim oblikom.,kamkt:P90125,kampo:C10004,kampo:P40228
kamkt:P90151,je nakladnik,kamkt:C10009,"Povezuje korporativno tijelo koje je organizacijski, financijski i pravno odgovorno za objavljivanje pojavnog oblika s tim pojavnim oblikom.",kamkt:P90012,kampo:C10004,kampo:P40233
kamkt:P90152,je oglašivač,kamkt:C10009,Povezuje korporativno tijelo koje je osmislilo reklamnu kampanju i/ili koordinirao oglašavanje pojavnog oblika u masovnim medijima s tim pojavnim oblikom.,kamkt:P90012,kampo:C10004,kampo:P40238
kamkt:P90153,je proizvođač,kamkt:C10009,"Povezuje korporativno tijelo koje je organiziralo, financiralo i/ili sudjelovalo u procesu serijske proizvodnje pojavnog oblika ili njegovih dijelova s tim pojavnim oblikom.",kamkt:P90012,kampo:C10004,kampo:P40243
kamkt:P90154,je proizvođač papira,kamkt:C10009,"Povezuje korporativno tijelo koje je proizvelo papir tiskanog ili rukopisnog sveska, lista ili skupa listova s tim pojavnim oblikom.",kamkt:P90153,kampo:C10004,kampo:P40248
